CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_0|PAY_2|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT1|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT1|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6|default.payment.next.month
11432|30000.0|2|3|2|53|-1|-1|-1|-1|-1|-1|1598.0|2487.0|0.0|4810.0|2796.0|3245.0|2487.0|0.0|4810.0|2796.0|3245.0|7305.0|1
19957|30000.0|1|2|1|31|0|0|0|0|0|0|29285.0|29390.0|30300.0|29463.0|29531.0|29901.0|1820.0|1730.0|1154.0|1034.0|1212.0|1054.0|0
13949|80000.0|2|2|1|35|1|2|2|2|0|0|78959.0|76699.0|81477.0|79035.0|28503.0|29711.0|0.0|6800.0|0.0|1000.0|2000.0|1500.0|1
13299|230000.0|2|1|1|43|-1|-1|-1|-1|-1|3|3245.0|1855.0|5776.0|1332.0|5342.0|3162.0|1867.0|5816.0|1340.0|5342.0|4.0|0.0|1
19432|50000.0|2|2|1|47|0|0|3|2|2|0|9532.0|14023.0|13513.0|14388.0|13862.0|14149.0|5000.0|0.0|1400.0|0.0|659.0|664.0|0
6283|160000.0|1|1|2|30|0|0|0|0|0|0|143457.0|134345.0|77045.0|69659.0|70186.0|75249.0|5237.0|3034.0|3010.0|5011.0|10006.0|8070.0|0
17912|50000.0|1|2|2|22|0|0|0|0|0|0|49551.0|42517.0|35458.0|19778.0|19929.0|19790.0|1707.0|1321.0|687.0|705.0|811.0|874.0|0
7895|180000.0|2|1|2|30|0|0|0|0|0|0|40311.0|43847.0|50763.0|69026.0|32030.0|33679.0|10000.0|10000.0|23000.0|5000.0|4000.0|3500.0|0
14789|350000.0|2|1|2|33|0|0|-1|-1|0|0|14118.0|4278.0|8621.0|970.0|1345.0|2267.0|3922.0|8621.0|970.0|1000.0|1917.0|454.0|0
17277|20000.0|1|2|3|40|0|0|0|-1|-1|-1|16149.0|17373.0|18000.0|20000.0|0.0|780.0|1500.0|1000.0|20000.0|0.0|390.0|0.0|0
27579|160000.0|1|5|2|33|-2|-2|-2|-2|-2|-2|144.0|6130.0|0.0|0.0|0.0|0.0|6636.0|0.0|0.0|0.0|0.0|0.0|0
16147|150000.0|1|1|1|35|2|0|0|0|0|0|165441.0|160292.0|153981.0|129725.0|103050.0|54447.0|7300.0|6100.0|5100.0|4200.0|1900.0|1600.0|1
4273|160000.0|1|1|2|26|0|0|0|-1|-1|-1|135233.0|130038.0|79027.0|6666.0|6666.0|6666.0|5600.0|3715.0|6666.0|6666.0|6666.0|6666.0|0
13070|110000.0|2|2|2|33|1|-2|-2|-2|-2|-1|0.0|0.0|0.0|0.0|0.0|150.0|0.0|0.0|0.0|0.0|300.0|102.0|1
9117|60000.0|1|1|2|31|1|-1|0|0|0|0|0.0|1012.0|22760.0|17032.0|6808.0|8741.0|1012.0|22066.0|5032.0|1565.0|8500.0|5205.0|1
1983|230000.0|1|3|1|39|-1|-1|0|-1|-1|-2|2606.0|2986.0|2608.0|797.0|-3.0|-3.0|2990.0|1020.0|799.0|0.0|0.0|0.0|0
523|140000.0|1|1|2|26|0|0|-2|-2|-1|-1|17376.0|4879.0|6266.0|4379.0|420.0|0.0|4907.0|6284.0|4392.0|420.0|0.0|245.0|0
21293|40000.0|1|2|2|27|1|3|2|0|0|0|41520.0|40568.0|39620.0|38464.0|38569.0|70659.0|0.0|7.0|2500.0|1500.0|1500.0|2976.0|1
24602|230000.0|2|3|1|37|1|-2|-2|-2|-1|-1|0.0|0.0|0.0|0.0|2533.0|0.0|0.0|0.0|0.0|2533.0|0.0|500.0|0
14526|180000.0|2|1|2|28|2|2|2|2|0|0|2096.0|3775.0|5570.0|4722.0|8643.0|7783.0|1721.0|2005.0|31.0|5000.0|1000.0|5000.0|0
7989|210000.0|2|2|2|33|0|0|0|0|0|0|212601.0|177946.0|119362.0|117766.0|68791.0|66167.0|6000.0|4500.0|5000.0|3000.0|3000.0|3000.0|0
19169|30000.0|2|1|2|29|1|-1|-1|-1|-1|-1|0.0|686.0|405.0|3190.0|2844.0|0.0|686.0|409.0|3190.0|2844.0|0.0|0.0|0
23021|190000.0|2|2|1|34|-1|-1|-1|-2|-1|-1|500.0|300.0|0.0|0.0|418.0|964.0|300.0|0.0|0.0|418.0|964.0|670.0|0
12765|50000.0|1|2|2|35|0|0|0|0|0|0|41970.0|31319.0|18172.0|18687.0|19234.0|19552.0|1291.0|1303.0|818.0|1000.0|787.0|559.0|0
11462|30000.0|2|2|2|26|0|0|0|0|0|0|27110.0|27460.0|29710.0|29452.0|11124.0|0.0|1455.0|3623.0|2000.0|1038.0|0.0|0.0|1
19142|50000.0|2|2|2|25|0|0|2|0|0|0|39033.0|37002.0|21933.0|16137.0|16030.0|15373.0|6455.0|0.0|1500.0|3000.0|5000.0|5000.0|0
10516|200000.0|2|1|2|28|-1|-1|-1|-1|-1|-1|1860.0|4464.0|29705.0|25854.0|510.0|1470.0|4464.0|29705.0|25854.0|510.0|1470.0|5822.0|0
24176|450000.0|1|1|1|46|-1|-1|-1|-1|-1|-1|1135.0|1135.0|1135.0|1135.0|1135.0|1135.0|1135.0|1135.0|1135.0|1135.0|1135.0|1135.0|0
7872|300000.0|2|3|1|31|-1|-1|-1|-1|-1|-1|331.0|331.0|331.0|331.0|-1.0|199.0|332.0|332.0|332.0|0.0|200.0|0.0|0
19124|20000.0|1|2|2|33|0|0|0|0|0|-1|8488.0|10179.0|11901.0|11901.0|9336.0|9054.0|2000.0|2000.0|0.0|0.0|9054.0|2000.0|1
19364|490000.0|2|1|2|29|0|0|0|0|-1|-1|20984.0|10863.0|5342.0|7395.0|367.0|13804.0|2000.0|2000.0|3500.0|367.0|16024.0|3500.0|0
14148|20000.0|1|2|1|52|0|0|0|0|0|0|16361.0|17368.0|18546.0|19283.0|14821.0|0.0|1285.0|1463.0|1200.0|296.0|0.0|0.0|0
17718|120000.0|1|1|2|27|0|0|2|0|0|0|75896.0|77931.0|79384.0|81367.0|82321.0|84336.0|3900.0|3300.0|3900.0|3200.0|3500.0|3500.0|0
8556|160000.0|1|1|2|34|-2|-2|-2|-1|-1|-2|0.0|150.0|1397.0|690.0|0.0|0.0|150.0|1397.0|690.0|0.0|0.0|0.0|0
6706|30000.0|1|2|2|23|0|0|2|2|2|-1|19321.0|23985.0|23321.0|25809.0|24985.0|700.0|5320.0|0.0|3316.0|0.0|700.0|0.0|1
16140|280000.0|2|3|1|51|-2|-2|-2|-2|-2|-2|2158.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
23507|80000.0|2|2|1|25|0|0|0|0|0|0|76117.0|76660.0|46137.0|48218.0|48286.0|48207.0|2300.0|2200.0|3207.0|2000.0|2000.0|2000.0|0
11106|200000.0|2|1|1|30|0|0|0|2|0|0|18660.0|27871.0|55277.0|38259.0|8266.0|13200.0|27010.0|30300.0|179.0|5415.0|10000.0|10000.0|0
23366|100000.0|2|3|1|38|0|0|0|2|0|0|87181.0|84668.0|83898.0|77260.0|68173.0|66682.0|4017.0|7121.0|94.0|2408.0|2513.0|2716.0|0
17831|80000.0|1|1|2|39|0|0|0|0|0|0|49171.0|50376.0|51536.0|52782.0|53781.0|55389.0|2000.0|2000.0|2100.0|2000.0|2500.0|2500.0|1
10616|20000.0|1|2|2|30|1|2|0|0|0|-2|18231.0|34558.0|17363.0|17569.0|0.0|0.0|0.0|1200.0|406.0|0.0|0.0|0.0|1
3790|340000.0|2|2|2|34|-2|-2|-2|-2|-2|-2|0.0|2630.0|0.0|0.0|0.0|0.0|2630.0|0.0|0.0|0.0|0.0|1980.0|0
3895|80000.0|2|3|1|54|0|0|0|0|0|0|78929.0|78177.0|63914.0|54382.0|48834.0|49756.0|3200.0|3002.0|2202.0|2000.0|2000.0|2000.0|0
12360|120000.0|2|1|2|29|-1|2|-1|-1|0|-1|632.0|316.0|316.0|632.0|316.0|316.0|0.0|316.0|632.0|0.0|316.0|782.0|1
16403|50000.0|2|2|2|23|0|0|0|0|-1|-1|33109.0|32856.0|27438.0|4786.0|768.0|-579.0|1660.0|1600.0|624.0|768.0|173.0|30267.0|0
26550|200000.0|1|2|1|42|0|0|0|0|0|0|76929.0|74701.0|69669.0|13877.0|9789.0|116868.0|5000.0|4070.0|3000.0|2078.0|115000.0|6000.0|0
8200|100000.0|1|3|1|30|2|2|2|2|0|0|68436.0|66783.0|74555.0|72759.0|74131.0|75603.0|0.0|9557.0|0.0|2700.0|2707.0|3120.0|1
9505|60000.0|2|2|2|42|0|0|0|0|0|0|60902.0|61078.0|61160.0|61055.0|60895.0|61587.0|2350.0|2532.0|2510.0|3250.0|2900.0|2630.0|1
7717|110000.0|2|2|2|31|0|0|0|0|0|0|7398.0|2009.0|1651.0|1823.0|1208.0|0.0|1500.0|1177.0|1000.0|550.0|0.0|790.0|0
13905|220000.0|2|3|2|46|0|0|0|0|0|0|214274.0|214207.0|211733.0|80965.0|78992.0|77537.0|11000.0|10000.0|10000.0|6000.0|6000.0|5000.0|0
24461|30000.0|1|2|2|43|0|0|2|0|0|0|25724.0|29638.0|27000.0|27382.0|26876.0|28351.0|5300.0|0.0|1100.0|1000.0|2300.0|0.0|0
23866|30000.0|2|3|1|48|0|0|0|0|0|2|14834.0|15844.0|18883.0|17901.0|19241.0|18794.0|1261.0|3300.0|1301.0|1641.0|0.0|860.0|1
17512|240000.0|2|2|2|34|0|0|0|0|0|0|122810.0|114408.0|97395.0|83314.0|73292.0|59270.0|10066.0|7255.0|3035.0|3030.0|3018.0|2012.0|0
1494|200000.0|2|2|2|36|-1|-1|-1|-2|-2|-1|1371.0|4068.0|0.0|0.0|0.0|980.0|4077.0|0.0|0.0|0.0|980.0|0.0|0
2435|80000.0|2|2|2|39|2|2|2|0|0|0|129966.0|123747.0|106582.0|94318.0|113474.0|57324.0|9685.0|0.0|3659.0|13500.0|2078.0|2152.0|1
21885|80000.0|2|1|2|29|0|0|0|0|0|0|48164.0|49388.0|51760.0|52650.0|55477.0|55020.0|2000.0|3305.0|3000.0|7767.0|7007.0|5000.0|0
11919|20000.0|1|2|2|24|2|2|4|4|4|4|1650.0|1650.0|1650.0|1650.0|1650.0|1650.0|0.0|0.0|0.0|0.0|0.0|0.0|0
29423|30000.0|2|2|1|35|1|-2|-1|0|-1|0|0.0|0.0|12403.0|17849.0|4935.0|6491.0|0.0|12403.0|8359.0|4935.0|3000.0|1000.0|0
5529|50000.0|1|2|1|32|0|0|0|0|0|0|46827.0|48134.0|49550.0|48377.0|18727.0|19116.0|2084.0|2500.0|1135.0|497.0|514.0|335.0|0
183|80000.0|2|3|1|53|-1|2|-1|-1|-1|-1|780.0|390.0|390.0|390.0|390.0|1320.0|0.0|390.0|390.0|390.0|1320.0|0.0|0
9859|50000.0|2|1|1|34|0|0|0|0|0|0|42980.0|44015.0|45284.0|46186.0|47440.0|48453.0|1731.0|2000.0|1655.0|2000.0|1800.0|2000.0|0
8411|360000.0|2|1|1|36|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
7502|110000.0|1|2|1|35|1|2|0|0|0|0|112829.0|108073.0|110313.0|108986.0|48641.0|46982.0|0.0|6307.0|5093.0|2008.0|2010.0|3000.0|1
15828|320000.0|1|1|2|34|-1|-1|-1|-1|-1|-1|744.0|2291.0|2197.0|3934.0|5541.0|3141.0|2297.0|2203.0|3957.0|5557.0|3150.0|3056.0|0
25607|180000.0|2|2|1|26|0|0|0|0|0|0|186248.0|178001.0|145248.0|58142.0|22312.0|7340.0|18000.0|5044.0|6506.0|500.0|500.0|2000.0|0
12847|350000.0|1|1|2|31|0|-1|-1|-2|-2|-2|51900.0|1000.0|0.0|0.0|0.0|0.0|1000.0|0.0|0.0|0.0|0.0|0.0|0
18087|110000.0|1|2|1|50|0|0|0|0|0|0|110406.0|109550.0|109921.0|67212.0|49120.0|49772.0|4600.0|3348.0|2444.0|3869.0|1808.0|1751.0|0
9502|180000.0|2|1|2|35|0|0|0|0|0|0|66376.0|67033.0|68862.0|71970.0|69843.0|67219.0|5000.0|4000.0|5000.0|3000.0|2700.0|3000.0|0
18507|100000.0|1|2|2|50|0|0|0|0|0|0|104466.0|96370.0|81293.0|66435.0|64975.0|66951.0|4000.0|3000.0|3000.0|3000.0|3000.0|3000.0|0
20472|500000.0|1|1|2|37|-1|0|0|0|-1|-1|27181.0|12525.0|7218.0|2183.0|6371.0|5208.0|7254.0|2208.0|11.0|6402.0|5234.0|2899.0|0
29222|20000.0|1|1|2|23|2|0|0|2|2|2|3206.0|4093.0|5514.0|5277.0|5791.0|5550.0|1100.0|1500.0|0.0|600.0|0.0|600.0|1
12848|450000.0|2|2|2|36|-1|-1|-1|-1|-1|-1|13500.0|6350.0|11670.0|1530.0|1232.0|201.0|6364.0|11728.0|1532.0|1234.0|201.0|3.0|0
8075|420000.0|2|2|1|37|0|0|0|-1|0|0|36032.0|41932.0|9778.0|158901.0|161876.0|165378.0|7022.0|1846.0|163862.0|6000.0|6000.0|6000.0|0
29188|500000.0|2|2|1|48|0|0|0|0|0|0|79640.0|75362.0|73547.0|47274.0|46454.0|41906.0|3017.0|3020.0|2010.0|2035.0|3014.0|3045.0|0
10733|20000.0|2|3|1|43|4|3|2|2|0|0|20461.0|19833.0|20502.0|19461.0|19244.0|20130.0|0.0|1700.0|0.0|800.0|1600.0|1000.0|0
3875|110000.0|1|1|1|56|3|2|2|3|2|2|46335.0|45319.0|50030.0|48940.0|48026.0|55979.0|0.0|5800.0|0.0|0.0|8774.0|0.0|1
6422|200000.0|2|1|2|27|0|0|0|0|0|0|157607.0|155693.0|155290.0|147604.0|146719.0|143317.0|7194.0|6760.0|5018.0|5370.0|5294.0|5300.0|0
16580|130000.0|1|2|1|42|-1|-1|-1|-1|-1|-1|1048.0|1048.0|1048.0|1048.0|390.0|390.0|1048.0|1048.0|1048.0|390.0|390.0|390.0|0
5455|160000.0|2|3|1|51|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
22223|50000.0|1|2|2|28|0|0|0|0|0|0|21510.0|23357.0|32197.0|12595.0|13445.0|13803.0|2200.0|10000.0|3000.0|1000.0|1500.0|0.0|0
28522|60000.0|1|2|1|36|0|0|0|0|0|0|46064.0|47320.0|48337.0|49332.0|50536.0|51694.0|2000.0|1805.0|1800.0|2000.0|2000.0|2000.0|0
16944|160000.0|1|2|1|40|-1|-1|-1|-2|-2|-2|1672.0|2927.0|0.0|0.0|0.0|0.0|2941.0|0.0|0.0|0.0|0.0|0.0|0
21003|20000.0|1|2|1|31|0|0|0|0|0|0|18764.0|19750.0|19848.0|20570.0|19980.0|19990.0|1610.0|1488.0|1600.0|400.0|400.0|400.0|0
24972|90000.0|2|3|1|29|0|0|0|0|0|0|91116.0|89047.0|91595.0|88197.0|59822.0|55345.0|3500.0|4000.0|3002.0|1974.0|2000.0|5000.0|0
26473|390000.0|1|1|2|31|0|0|0|0|0|0|381453.0|375926.0|363787.0|291427.0|260026.0|178599.0|15024.0|30002.0|15052.0|10507.0|25001.0|25082.0|0
22389|90000.0|2|2|2|25|0|0|0|0|0|0|67004.0|65533.0|67475.0|69136.0|51217.0|50490.0|3000.0|3000.0|3000.0|2000.0|2000.0|2000.0|0
26187|350000.0|1|1|2|32|0|0|0|0|0|0|92134.0|120340.0|142794.0|101923.0|103119.0|84834.0|30000.0|25000.0|5000.0|5000.0|4000.0|5000.0|0
27341|390000.0|2|1|2|30|0|0|0|0|0|0|60819.0|61300.0|59328.0|57852.0|55903.0|53516.0|5000.0|2506.0|3000.0|2500.0|2000.0|2000.0|0
26639|30000.0|2|1|2|24|0|0|0|0|0|0|25288.0|27549.0|28784.0|28708.0|27916.0|30333.0|3000.0|2000.0|1800.0|2000.0|3000.0|2500.0|0
12784|50000.0|2|2|2|53|2|2|2|0|0|2|3914.0|7419.0|7156.0|8492.0|9515.0|9287.0|3591.0|0.0|1500.0|1100.0|0.0|300.0|1
21546|130000.0|2|1|1|37|2|2|2|2|2|2|41795.0|43914.0|44396.0|45365.0|46093.0|47185.0|3100.0|1500.0|2000.0|1600.0|2000.0|2000.0|1
26186|360000.0|2|1|1|48|-1|-1|-1|-1|-1|-1|8243.0|10742.0|3300.0|0.0|1270.0|0.0|10752.0|3300.0|0.0|1270.0|0.0|889.0|0
4723|360000.0|1|2|1|56|-1|-1|-1|-1|-1|-1|750.0|1224.0|3206.0|291.0|951.0|2941.0|1236.0|3537.0|291.0|951.0|2941.0|291.0|0
8324|260000.0|1|1|1|50|-2|-2|-2|-2|-2|-2|390.0|7516.0|553.0|1080.0|1780.0|0.0|7516.0|553.0|1080.0|1780.0|0.0|0.0|0
14497|50000.0|2|3|1|39|0|0|2|-1|0|0|58300.0|59727.0|142.0|29886.0|30510.0|31276.0|7876.0|161.0|74354.0|927.0|1089.0|9100.0|0
6687|100000.0|1|2|1|39|0|0|0|0|-2|-2|10603.0|11735.0|12460.0|0.0|0.0|0.0|1315.0|1040.0|0.0|0.0|0.0|0.0|1
3805|90000.0|2|3|1|35|0|0|-1|0|0|0|13865.0|5128.0|6911.0|8774.0|9622.0|9824.0|2054.0|6911.0|2000.0|1000.0|357.0|1000.0|0
23687|500000.0|2|2|1|41|0|0|0|0|0|0|131720.0|103746.0|91805.0|76152.0|62783.0|44422.0|3900.0|3200.0|2766.0|2100.0|1703.0|1092.0|0
23189|200000.0|2|3|1|37|-1|-1|-1|0|0|-1|10701.0|4251.0|5144.0|6807.0|51013.0|54416.0|4251.0|5144.0|2000.0|44406.0|54725.0|3000.0|0
21904|50000.0|2|2|1|34|2|2|2|2|2|2|43664.0|44654.0|45650.0|46320.0|45290.0|48322.0|2000.0|2000.0|1700.0|0.0|3760.0|1700.0|0
29919|360000.0|1|1|2|35|1|-1|-1|-2|-2|-2|0.0|1010.0|0.0|0.0|0.0|0.0|1010.0|0.0|0.0|0.0|0.0|0.0|1
14421|100000.0|2|1|1|31|-1|-1|0|-1|-1|-1|6033.0|19922.0|40000.0|1133.0|22579.0|2834.0|19922.0|21000.0|1133.0|22579.0|2834.0|0.0|0
1588|150000.0|2|3|2|28|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
10106|20000.0|2|1|2|24|2|2|2|0|0|0|7919.0|8637.0|9339.0|10029.0|10615.0|11285.0|1000.0|1000.0|1000.0|900.0|1000.0|500.0|1
17118|150000.0|2|1|2|30|-1|0|-1|0|-1|-1|10705.0|5416.0|5162.0|4068.0|249.0|249.0|1000.0|5162.0|1000.0|249.0|249.0|5565.0|0
1417|140000.0|2|2|1|46|-1|-1|-1|-1|-1|-1|390.0|390.0|390.0|390.0|390.0|390.0|390.0|390.0|390.0|390.0|390.0|780.0|0
17658|40000.0|2|2|1|25|0|0|0|0|2|2|40633.0|40311.0|39380.0|41389.0|40628.0|41389.0|4300.0|2000.0|2938.0|0.0|3700.0|0.0|0
28342|500000.0|2|1|2|28|0|-1|-1|-1|-1|0|6618.0|8984.0|9558.0|7426.0|11130.0|15382.0|8984.0|9570.0|7432.0|11130.0|10000.0|22212.0|0
1103|200000.0|1|2|2|39|0|0|0|0|0|0|15138.0|16396.0|6989.0|6619.0|7362.0|7252.0|1513.0|1106.0|335.0|845.0|1513.0|413.0|0
23887|210000.0|1|1|2|35|0|0|-2|-2|-2|-2|103632.0|-36.0|-18.0|-18.0|-18.0|-18.0|0.0|0.0|0.0|0.0|0.0|0.0|0
17701|30000.0|2|2|2|25|2|0|0|0|0|0|10343.0|11069.0|12082.0|12473.0|12623.0|27460.0|1200.0|1201.0|592.0|500.0|1500.0|0.0|1
16799|30000.0|2|3|1|47|1|2|2|2|0|0|13012.0|13502.0|13892.0|14369.0|15333.0|16289.0|1000.0|900.0|1000.0|1200.0|1200.0|1200.0|0
18860|110000.0|1|1|2|29|0|0|0|0|0|0|109241.0|109833.0|108778.0|74692.0|77912.0|49264.0|5209.0|3009.0|1494.0|3220.0|2004.0|72677.0|0
28119|180000.0|2|2|2|34|-1|-1|-1|-1|-1|-1|194.0|191.0|187.0|176.0|188.0|187.0|200.0|187.0|180.0|200.0|187.0|750.0|0
2003|260000.0|2|1|2|35|1|-1|-1|-1|-1|-1|-15.0|16596.0|1935.0|5365.0|0.0|294.0|16611.0|1935.0|5365.0|0.0|294.0|741.0|0
20327|230000.0|2|2|2|24|-1|-1|-2|-1|0|-1|2360.0|0.0|0.0|4135.0|814.0|2294.0|0.0|0.0|4135.0|0.0|2294.0|7368.0|0
23796|360000.0|2|2|2|36|0|0|0|0|0|0|83412.0|77205.0|16250.0|13600.0|12640.0|0.0|3700.0|1123.0|500.0|640.0|0.0|0.0|0
1391|160000.0|2|2|0|37|0|0|0|0|0|0|2694.0|38433.0|38870.0|28574.0|27268.0|28021.0|35888.0|1325.0|891.0|1000.0|1098.0|426.0|0
16236|150000.0|1|1|2|25|-1|-1|-1|-1|-2|-2|3125.0|8418.0|797.0|-3.0|-3.0|-3.0|8443.0|799.0|0.0|0.0|0.0|0.0|0
18872|20000.0|1|1|2|25|1|-1|-1|0|0|0|-431.0|569.0|1769.0|2582.0|3184.0|3974.0|1000.0|1769.0|1000.0|800.0|1000.0|4000.0|0
1161|400000.0|2|1|1|29|0|0|0|0|0|0|5074.0|4097.0|7716.0|12538.0|17305.0|22499.0|1097.0|3716.0|5000.0|5000.0|5668.0|7000.0|0
12023|50000.0|1|2|1|55|0|0|0|0|0|0|25330.0|25894.0|26866.0|26673.0|26871.0|27009.0|1745.0|1717.0|914.0|1000.0|963.0|1112.0|0
12829|210000.0|2|2|1|40|-1|-1|-1|-1|-1|-1|10240.0|-660.0|117.0|4890.0|-356.0|4644.0|0.0|5000.0|5000.0|0.0|5000.0|1000.0|0
9434|170000.0|2|2|2|23|0|0|0|0|0|0|139172.0|140837.0|139639.0|146931.0|98827.0|100833.0|4970.0|5300.0|10000.0|3500.0|3500.0|4000.0|0
29859|110000.0|2|2|1|62|0|0|0|0|0|0|33536.0|30155.0|26054.0|22918.0|23216.0|14371.0|3000.0|2000.0|3000.0|6000.0|2340.0|111.0|0
14437|50000.0|1|2|1|48|2|2|2|2|2|2|44489.0|45470.0|46424.0|45377.0|48441.0|47511.0|2000.0|2000.0|0.0|3800.0|0.0|1800.0|1
16801|70000.0|1|2|2|33|1|2|8|7|7|6|26181.0|37611.0|37026.0|38922.0|38318.0|38133.0|12000.0|0.0|2500.0|0.0|1000.0|1500.0|0
15410|130000.0|1|3|1|54|-1|-1|-1|-2|-1|-1|193.0|2499.0|0.0|0.0|428.0|150.0|2520.0|0.0|0.0|428.0|150.0|285.0|0
23015|280000.0|1|1|1|63|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
21719|130000.0|1|2|2|31|0|0|2|0|-1|-1|48628.0|52379.0|31247.0|40047.0|12450.0|2294.0|5207.0|0.0|9000.0|12450.0|2294.0|0.0|1
22385|200000.0|2|1|1|35|1|2|0|0|0|0|205002.0|195441.0|192803.0|304997.0|188504.0|189527.0|41.0|8597.0|8583.0|6880.0|7235.0|6839.0|1
17872|230000.0|2|1|2|24|0|-1|-1|-1|-1|0|14979.0|2480.0|1434.0|1420.0|9225.0|19013.0|2480.0|1434.0|1420.0|9225.0|10000.0|15000.0|0
4856|110000.0|1|2|1|35|0|0|0|0|0|0|48131.0|73221.0|74341.0|50184.0|51412.0|49448.0|32123.0|3000.0|1800.0|2041.0|2069.0|3000.0|1
18118|50000.0|1|3|2|23|1|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
25586|130000.0|1|2|1|39|3|2|-1|-1|-1|0|130819.0|124946.0|10212.0|2486.0|5170.0|6823.0|0.0|10252.0|2486.0|5170.0|3039.0|2386.0|0
10781|50000.0|2|1|2|28|1|2|2|2|2|2|51943.0|50800.0|51967.0|50794.0|51911.0|50976.0|0.0|4156.0|0.0|4100.0|0.0|2000.0|1
9300|80000.0|1|2|1|54|0|0|0|0|0|0|26730.0|24568.0|27979.0|22460.0|22743.0|22988.0|1500.0|3901.0|1001.0|1001.0|1001.0|1901.0|0
10027|140000.0|2|1|2|28|-1|0|0|0|0|2|13159.0|39243.0|41831.0|45893.0|10186.0|4887.0|30000.0|7000.0|8000.0|5000.0|0.0|9579.0|0
18438|180000.0|2|3|2|42|0|0|0|0|0|0|102646.0|82849.0|78064.0|73437.0|108072.0|49206.0|5006.0|5000.0|5005.0|42500.0|3000.0|2000.0|0
6358|290000.0|1|1|2|31|2|0|0|0|0|0|45021.0|44702.0|35181.0|28847.0|28131.0|3016.0|2700.0|1707.0|1800.0|0.0|0.0|2411.0|1
16825|250000.0|2|1|1|44|-2|-2|-2|-2|-2|-1|4976.0|5417.0|7948.0|1797.0|1580.0|12573.0|5417.0|7948.0|1797.0|1580.0|12573.0|4338.0|0
25943|800000.0|1|2|1|53|-1|-1|-1|0|0|-1|7639.0|5552.0|64535.0|40814.0|12590.0|9339.0|11145.0|64657.0|131.0|247.0|9366.0|63482.0|0
4880|300000.0|2|1|2|33|0|0|0|0|0|0|58719.0|60142.0|61577.0|62169.0|63374.0|59865.0|3000.0|3000.0|2300.0|2203.0|1858.0|1815.0|0
17670|190000.0|1|2|1|23|0|0|0|0|0|0|223483.0|183900.0|182911.0|156432.0|152708.0|133584.0|11837.0|6070.0|5136.0|5183.0|5237.0|4396.0|1
14363|100000.0|2|2|1|42|1|2|2|-2|-2|-2|3256.0|3020.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
8384|290000.0|1|2|2|42|0|0|0|0|0|0|76063.0|72418.0|65814.0|60861.0|60901.0|53023.0|4434.0|3814.0|2861.0|1901.0|2023.0|3719.0|0
6272|450000.0|1|1|1|41|-1|-1|-1|-1|-1|-1|70825.0|17236.0|8680.0|113233.0|5907.0|0.0|17913.0|9278.0|114865.0|6411.0|0.0|0.0|0
1302|360000.0|1|1|1|36|-2|-1|-1|-1|-2|-2|0.0|394.0|11142.0|0.0|0.0|0.0|394.0|11253.0|0.0|0.0|0.0|0.0|0
11074|50000.0|1|3|1|52|0|0|0|0|0|-1|47594.0|48611.0|49063.0|16908.0|13112.0|2280.0|2200.0|2343.0|1178.0|654.0|2280.0|390.0|1
9408|110000.0|2|1|2|29|2|0|0|0|0|0|106321.0|107630.0|106354.0|79154.0|69988.0|69018.0|4334.0|4250.0|2946.0|2506.0|2458.0|2524.0|1
29875|80000.0|2|2|1|27|-1|-1|-1|-1|-1|-1|2805.0|1995.0|0.0|680.0|2862.0|5539.0|1995.0|0.0|680.0|2862.0|5539.0|0.0|0
22418|50000.0|1|2|2|26|1|5|4|8|7|6|48481.0|47426.0|56623.0|55815.0|55033.0|53625.0|0.0|10000.0|0.0|0.0|0.0|0.0|0
6982|500000.0|1|1|1|49|-1|-1|-1|-1|-1|-1|12939.0|28805.0|41027.0|36073.0|46096.0|103065.0|28954.0|41027.0|36073.0|46096.0|103065.0|154321.0|0
2250|150000.0|2|2|1|45|-1|-1|-1|-2|-2|-2|16611.0|18540.0|18204.0|16132.0|-5880.0|-20544.0|18552.0|18267.0|16142.0|5880.0|13707.0|1088.0|0
3685|290000.0|1|2|2|28|0|0|0|0|0|0|240745.0|216678.0|205930.0|209010.0|213471.0|217561.0|9323.0|9000.0|8000.0|8000.0|7800.0|8238.0|0
