CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6
29208|370000.0|2|1|1|31|0|0|0|0|229818.0|234379.0|239082.0|244124.0|243986.0|8409.0|8500.0|8800.0|8800.0|14100.0
21424|200000.0|2|2|2|23|-1|-1|-2|-1|-36.0|1000.0|0.0|0.0|43527.0|1036.0|0.0|0.0|54677.0|872.0
17184|30000.0|2|2|1|31|2|3|2|2|309.0|-471.0|1479.0|1320.0|930.0|0.0|1950.0|0.0|390.0|0.0
16014|640000.0|2|1|2|41|0|0|0|0|56656.0|60185.0|59218.0|58963.0|58992.0|5000.0|2300.0|2128.0|2125.0|2222.0
9885|20000.0|1|2|2|22|2|2|0|0|13536.0|15040.0|14174.0|14472.0|14763.0|2040.0|0.0|526.0|532.0|1585.0
25049|500000.0|2|3|1|45|-2|-2|-2|-2|338.0|98.0|522.0|285.0|950.0|98.0|522.0|285.0|950.0|285.0
4864|50000.0|2|2|1|24|0|-2|-2|-2|25435.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
24021|240000.0|1|2|3|35|0|0|0|0|16427.0|16475.0|14648.0|9384.0|8171.0|1327.0|1500.0|500.0|500.0|2000.0
16571|30000.0|2|3|2|24|2|2|2|3|14804.0|16546.0|15985.0|17869.0|17291.0|2300.0|0.0|2300.0|0.0|0.0
22370|10000.0|1|2|1|42|0|0|2|2|9169.0|9055.0|9908.0|9611.0|10059.0|1200.0|1000.0|0.0|1000.0|0.0
8483|120000.0|2|3|1|55|-1|2|0|0|-150.0|7342.0|7029.0|7172.0|7338.0|7492.0|0.0|143.0|166.0|16000.0
15044|220000.0|1|1|2|33|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
21032|120000.0|2|2|2|33|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1766|230000.0|2|2|1|35|0|0|0|0|76921.0|65452.0|61129.0|55199.0|55380.0|4000.0|3000.0|3000.0|2000.0|3000.0
10452|120000.0|2|1|2|28|0|0|0|0|21742.0|23384.0|24268.0|24665.0|21833.0|2000.0|1312.0|1009.0|1000.0|1000.0
22467|30000.0|2|1|1|22|0|0|0|2|22650.0|22513.0|22391.0|23654.0|22738.0|2004.0|2001.0|2001.0|1.0|1701.0
14935|50000.0|2|3|1|39|2|2|2|0|32051.0|33239.0|33571.0|32732.0|33416.0|2000.0|1171.0|0.0|1211.0|1221.0
20280|280000.0|2|2|1|43|-2|-2|-2|-2|5600.0|13397.0|20004.0|10571.0|8430.0|13397.0|20004.0|10571.0|8430.0|13561.0
20501|70000.0|2|1|1|40|0|2|2|2|42685.0|45674.0|44639.0|47624.0|48592.0|3700.0|0.0|3707.0|1900.0|0.0
12|170000.0|1|1|1|60|0|0|0|0|178514.0|98196.0|100108.0|95629.0|89472.0|3600.0|3500.0|3500.0|3300.0|3500.0
2388|200000.0|1|2|2|48|0|0|0|0|113884.0|116545.0|120396.0|121486.0|121518.0|4500.0|5800.0|4500.0|5000.0|5000.0
2253|160000.0|2|2|1|33|0|0|0|0|183501.0|175363.0|172417.0|165800.0|158671.0|6395.0|10000.0|6160.0|5772.0|5854.0
19040|240000.0|2|2|2|34|-2|-2|-2|-2|-10.0|-10.0|-10.0|-10.0|-10.0|0.0|0.0|0.0|0.0|0.0
12840|200000.0|2|2|2|36|2|2|2|2|78669.0|75995.0|79781.0|81533.0|80243.0|0.0|5500.0|3000.0|0.0|6100.0
8059|160000.0|1|2|1|31|0|0|0|0|77220.0|79129.0|80710.0|82749.0|84871.0|3800.0|3500.0|3500.0|3500.0|3600.0
11561|60000.0|2|2|1|36|0|0|0|-1|57262.0|27275.0|22095.0|14293.0|12217.0|5816.0|1000.0|5000.0|12217.0|8000.0
17801|480000.0|1|1|1|47|0|0|0|0|70490.0|71931.0|73362.0|74897.0|76461.0|2602.0|2618.0|2709.0|2800.0|6098.0
5362|160000.0|1|3|2|26|0|0|0|0|60950.0|61292.0|16623.0|33393.0|34220.0|2000.0|15000.0|33000.0|3000.0|1100.0
20495|120000.0|2|2|1|41|0|0|0|0|116607.0|108720.0|92649.0|89533.0|89204.0|3710.0|3184.0|3200.0|3200.0|3133.0
22051|200000.0|1|2|1|31|-2|-2|-2|-2|1747.0|642.0|0.0|0.0|0.0|642.0|0.0|0.0|0.0|500.0
14857|120000.0|2|2|1|42|0|0|0|0|113994.0|113989.0|115225.0|116511.0|112823.0|5000.0|4000.0|5000.0|4000.0|5000.0
2068|20000.0|1|2|1|48|3|2|3|2|16898.0|16334.0|17270.0|16713.0|16297.0|0.0|1500.0|0.0|0.0|3000.0
1658|500000.0|2|1|2|37|0|0|0|0|132696.0|141204.0|160275.0|138067.0|117049.0|25012.0|40022.0|3024.0|0.0|90000.0
390|150000.0|1|1|1|56|0|0|0|0|87215.0|43045.0|40813.0|42164.0|43465.0|3000.0|1452.0|5000.0|5000.0|2000.0
12567|150000.0|2|1|1|39|2|2|2|2|77506.0|75239.0|71245.0|69214.0|24036.0|3700.0|0.0|2000.0|0.0|2000.0
4699|50000.0|2|5|1|41|0|0|0|0|47711.0|47645.0|47552.0|48512.0|49622.0|5000.0|3000.0|2000.0|2000.0|2000.0
22147|30000.0|1|2|2|30|0|0|0|0|23248.0|24260.0|24743.0|25261.0|25763.0|1403.0|886.0|917.0|922.0|955.0
26322|40000.0|2|2|2|44|2|2|2|2|36176.0|37490.0|38726.0|39795.0|40230.0|2200.0|2170.0|2001.0|1601.0|1602.0
10773|360000.0|1|2|1|41|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
20282|300000.0|1|1|1|38|0|0|0|0|100815.0|103744.0|103422.0|111152.0|110811.0|30022.0|5006.0|10014.0|4016.0|4013.0
817|30000.0|2|2|1|49|0|2|0|0|2127.0|2552.0|1992.0|1583.0|1320.0|1300.0|0.0|0.0|150.0|0.0
17453|170000.0|1|2|2|31|0|0|0|0|58132.0|59171.0|55888.0|53672.0|51461.0|3000.0|2000.0|3000.0|3000.0|3000.0
11411|490000.0|2|1|1|36|-2|-2|-2|-2|9444.0|3180.0|7715.0|6507.0|3424.0|3182.0|7779.0|6517.0|3434.0|5132.0
14238|80000.0|2|1|2|24|0|0|0|0|45713.0|46752.0|46375.0|46893.0|47872.0|1771.0|1714.0|1632.0|1687.0|1749.0
15911|190000.0|1|1|2|34|2|2|0|0|166118.0|170001.0|165797.0|167654.0|178044.0|8000.0|0.0|6100.0|13100.0|0.0
233|150000.0|2|1|2|28|-1|0|0|0|4391.0|6269.0|8992.0|4314.0|11131.0|6269.0|8914.0|4300.0|11100.0|52900.0
7736|200000.0|2|4|2|25|-2|-2|-2|-2|0.0|0.0|-5.0|-5.0|-5.0|0.0|0.0|0.0|0.0|0.0
23743|170000.0|2|1|1|41|0|0|0|0|120087.0|121958.0|123629.0|123605.0|123794.0|4428.0|4326.0|4154.0|4345.0|9098.0
15642|120000.0|2|1|2|35|2|2|0|0|104687.0|112279.0|108089.0|88594.0|87630.0|10800.0|0.0|3500.0|3400.0|3500.0
7931|360000.0|1|1|1|32|0|0|0|0|124530.0|128518.0|134368.0|135626.0|134864.0|6000.0|8000.0|4918.0|5000.0|3300.0
3253|80000.0|2|1|2|43|0|-2|-1|-1|77783.0|-478.0|-1739.0|1261.0|1261.0|0.0|0.0|4261.0|1261.0|540.0
28285|250000.0|1|2|1|47|-1|-1|-1|-1|19147.0|4192.0|5947.0|5453.0|0.0|4192.0|5966.0|5453.0|0.0|0.0
19560|210000.0|2|3|1|40|0|0|0|0|210942.0|214523.0|138786.0|140918.0|144099.0|10011.0|5000.0|6000.0|6000.0|6000.0
1404|130000.0|2|3|1|33|0|0|0|0|125283.0|120957.0|41771.0|42648.0|43495.0|3085.0|1493.0|1548.0|1556.0|1700.0
10899|20000.0|2|2|1|23|0|0|0|0|18608.0|18312.0|18474.0|18074.0|19618.0|1577.0|2000.0|808.0|2000.0|2000.0
14472|240000.0|1|1|1|46|-2|-2|-2|-2|800.0|437.0|11624.0|9411.0|-3316.0|437.0|11705.0|9473.0|1405.0|164705.0
6263|200000.0|2|1|1|37|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1643|500000.0|1|2|1|44|-1|0|0|0|92353.0|223085.0|278999.0|207007.0|66516.0|223792.0|85184.0|4803.0|1189.0|222429.0
29840|50000.0|2|2|2|23|0|0|0|0|20771.0|17626.0|10078.0|9654.0|9648.0|1300.0|500.0|500.0|300.0|500.0
8539|110000.0|2|1|1|31|5|4|4|4|89765.0|87486.0|90126.0|94687.0|97585.0|0.0|5000.0|7000.0|5000.0|5000.0
4410|180000.0|2|2|1|37|0|0|0|0|78089.0|75159.0|76602.0|76896.0|78588.0|3333.0|3310.0|2900.0|3040.0|3500.0
17521|10000.0|1|2|2|25|0|0|0|0|6482.0|7308.0|5736.0|6236.0|-764.0|1000.0|115.0|500.0|180.0|5000.0
2194|120000.0|2|1|1|36|2|-2|-1|0|210.0|-116.0|-442.0|732.0|406.0|0.0|0.0|1500.0|0.0|0.0
9758|360000.0|1|2|2|33|-1|0|-1|-1|2119.0|10549.0|4409.0|2567.0|6234.0|10580.0|110.0|2578.0|6265.0|0.0
12160|400000.0|1|1|2|41|-1|-1|0|-1|5864.0|5300.0|6534.0|5222.0|500.0|5300.0|6534.0|0.0|500.0|360.0
14290|50000.0|2|3|2|51|0|0|0|0|27445.0|28585.0|29736.0|21356.0|23403.0|1585.0|1736.0|2356.0|2403.0|2414.0
2992|100000.0|2|2|2|29|0|0|0|0|49560.0|40183.0|61820.0|8322.0|6182.0|2000.0|1000.0|2000.0|3000.0|5000.0
1001|330000.0|1|1|1|43|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6642|50000.0|1|3|1|36|0|-1|-1|-2|3701.0|4600.0|2300.0|0.0|0.0|1000.0|2300.0|0.0|0.0|0.0
12288|140000.0|1|2|2|44|0|0|0|0|85119.0|86901.0|89583.0|90432.0|92332.0|3153.0|4126.0|3231.0|3351.0|3400.0
19054|110000.0|2|1|2|29|0|0|0|0|67961.0|68306.0|69786.0|48728.0|18574.0|2000.0|2049.0|2000.0|1000.0|1000.0
27596|500000.0|2|1|1|44|-1|0|0|0|71921.0|367979.0|294969.0|189612.0|128459.0|368199.0|6486.0|234.0|90.0|167116.0
28411|80000.0|1|2|2|26|0|0|0|0|51397.0|49991.0|47681.0|46900.0|45161.0|1920.0|2063.0|1543.0|1400.0|1557.0
10119|50000.0|1|2|1|32|2|2|2|2|14424.0|15888.0|15335.0|16485.0|16070.0|2000.0|0.0|1400.0|0.0|1600.0
18883|50000.0|1|3|1|30|0|0|0|0|38204.0|39243.0|40255.0|41057.0|41914.0|1654.0|1666.0|1468.0|1517.0|1528.0
11006|50000.0|1|2|1|56|0|0|0|0|30391.0|10725.0|10541.0|10052.0|10400.0|1159.0|365.0|448.0|600.0|0.0
25321|160000.0|2|2|3|27|-1|0|0|0|7257.0|15770.0|27024.0|14490.0|8190.0|15793.0|11000.0|6000.0|1000.0|10312.0
4783|100000.0|1|1|2|30|0|0|0|0|55851.0|56424.0|57584.0|58957.0|60317.0|2100.0|2100.0|2300.0|2500.0|2500.0
26529|300000.0|2|2|1|34|0|0|0|0|62391.0|66156.0|66621.0|68030.0|70101.0|5017.0|5000.0|2000.0|2500.0|8128.0
6108|220000.0|1|1|2|28|0|0|0|0|219545.0|216317.0|181012.0|181435.0|183283.0|8500.0|6300.0|6700.0|7200.0|5300.0
29569|60000.0|2|3|1|25|0|0|0|0|58556.0|57251.0|57826.0|22544.0|26675.0|2600.0|2300.0|3000.0|5000.0|2000.0
25847|240000.0|2|1|1|32|2|2|2|2|204501.0|223137.0|226470.0|229706.0|234889.0|22000.0|8500.0|8500.0|9000.0|0.0
28040|80000.0|2|1|1|39|0|0|0|0|33840.0|31768.0|28223.0|25557.0|18220.0|4012.0|1013.0|2010.0|655.0|1007.0
21512|50000.0|1|2|1|54|2|3|2|2|34205.0|39148.0|38233.0|37318.0|39757.0|5500.0|0.0|0.0|3036.0|2000.0
25449|340000.0|2|2|2|52|-2|-2|-2|-2|3267.0|-2.0|498.0|11466.0|412.0|0.0|500.0|11523.0|414.0|15055.0
21034|200000.0|1|1|2|31|0|0|0|0|6777.0|7957.0|4667.0|76187.0|74900.0|3008.0|3500.0|73000.0|2700.0|3800.0
18674|100000.0|1|4|2|29|0|0|0|0|93153.0|96642.0|99362.0|100571.0|102680.0|5000.0|4400.0|3669.0|3800.0|4000.0
1567|50000.0|2|2|2|24|7|7|7|7|2400.0|2400.0|2400.0|2400.0|2400.0|0.0|0.0|0.0|0.0|0.0
3588|200000.0|2|3|2|49|-1|-1|-1|-2|0.0|3614.0|714.0|0.0|0.0|3614.0|721.0|0.0|0.0|6728.0
16537|100000.0|2|2|2|24|2|2|2|2|86918.0|88624.0|89576.0|90614.0|89046.0|4000.0|3300.0|3400.0|0.0|7000.0
6339|290000.0|1|1|1|46|-2|-1|-1|-2|4146.0|700.0|5055.0|694.0|3207.0|700.0|5077.0|694.0|3207.0|0.0
5717|150000.0|2|1|2|26|-1|0|-1|0|0.0|18600.0|18400.0|1527.0|1527.0|18600.0|0.0|1527.0|0.0|0.0
13165|280000.0|1|2|2|31|0|0|-1|0|31275.0|32868.0|34292.0|173487.0|177195.0|2100.0|2500.0|185957.0|6500.0|6100.0
13234|150000.0|2|1|1|41|-1|-1|-1|-1|6610.0|6994.0|8102.0|25715.0|11350.0|7034.0|8112.0|25715.0|11350.0|12595.0
25737|260000.0|2|2|1|48|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
29018|60000.0|1|1|2|39|0|0|0|0|50524.0|58025.0|59724.0|28575.0|39402.0|9000.0|3000.0|1200.0|11500.0|3000.0
6720|160000.0|2|1|1|41|-1|-1|-1|-1|7944.0|1080.0|0.0|40100.0|18899.0|1080.0|0.0|40100.0|18899.0|4180.0
16505|110000.0|2|2|1|44|0|0|0|0|43195.0|43699.0|45662.0|47592.0|48674.0|3000.0|3000.0|3000.0|2000.0|2000.0
22290|280000.0|1|1|1|40|-1|-1|-1|-1|2196.0|2928.0|9564.0|22017.0|5220.0|2928.0|9564.0|22017.0|5220.0|1964.0
29313|120000.0|2|2|1|29|-1|-1|-1|-1|657.0|2179.0|1423.0|0.0|1820.0|2319.0|1423.0|0.0|1820.0|2496.0
29004|50000.0|2|1|2|30|0|0|0|0|4008.0|4861.0|4958.0|5244.0|8134.0|1081.0|178.0|366.0|3156.0|0.0
8624|80000.0|2|2|2|33|0|0|2|0|13564.0|14608.0|17441.0|16866.0|17443.0|1567.0|3400.0|0.0|1000.0|1000.0
2598|130000.0|2|2|2|29|-1|2|0|0|1110.0|1170.0|780.0|390.0|0.0|1170.0|0.0|0.0|0.0|780.0
27077|140000.0|1|1|2|36|-1|0|0|-1|1135.0|17227.0|12918.0|10898.0|823.0|17227.0|0.0|365.0|840.0|4507.0
7315|140000.0|1|2|1|48|2|2|2|2|87896.0|89397.0|90514.0|91661.0|90100.0|3800.0|3500.0|3500.0|0.0|6900.0
4502|20000.0|2|2|1|42|0|0|0|0|16560.0|17278.0|18289.0|18653.0|19195.0|1293.0|1304.0|668.0|843.0|853.0
27447|150000.0|2|2|2|30|0|0|0|0|149044.0|148839.0|147746.0|116537.0|36404.0|6112.0|6023.0|4626.0|1035.0|1046.0
20637|300000.0|2|2|1|31|-1|-1|0|0|316.0|316.0|17597.0|15257.0|9482.0|316.0|17597.0|2000.0|2690.0|2000.0
13139|270000.0|2|1|1|42|-1|0|0|0|0.0|8091.0|8350.0|8350.0|0.0|8091.0|1000.0|0.0|0.0|0.0
21413|50000.0|1|3|2|26|0|2|2|2|42650.0|45930.0|44891.0|47654.0|48721.0|4000.0|0.0|3500.0|2000.0|0.0
25824|500000.0|2|2|1|42|0|0|0|-1|74832.0|126778.0|82611.0|71338.0|29756.0|85000.0|139.0|20000.0|29761.0|70000.0
25609|400000.0|1|2|2|27|0|0|0|0|8626.0|11470.0|10745.0|20737.0|9545.0|10009.0|1437.0|1105.0|510.0|959.0
12067|210000.0|2|2|2|37|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
25192|280000.0|2|2|1|56|0|0|0|0|284041.0|283396.0|213294.0|213384.0|213604.0|17003.0|7657.0|7750.0|7861.0|8083.0
27605|90000.0|2|2|2|26|2|0|0|0|92996.0|89866.0|48574.0|41746.0|38486.0|0.0|1527.0|1617.0|1490.0|659.0
14879|20000.0|2|2|1|33|0|0|0|0|19075.0|19106.0|18467.0|19018.0|19383.0|1601.0|810.0|1000.0|692.0|647.0
9894|290000.0|2|1|2|31|0|0|0|-1|15950.0|15315.0|14199.0|9681.0|162.0|1212.0|284.0|5000.0|162.0|380.0
16172|50000.0|1|2|2|39|0|0|0|0|48621.0|49987.0|19663.0|16769.0|16550.0|2600.0|650.0|752.0|596.0|578.0
8674|300000.0|1|1|1|51|-1|-1|0|0|4371.0|3391.0|34282.0|12983.0|0.0|3472.0|47371.0|64.0|0.0|33588.0
21723|300000.0|2|2|1|37|-1|-1|-1|-1|11551.0|6224.0|14959.0|6885.0|22107.0|6252.0|14959.0|6885.0|22107.0|6741.0
20643|120000.0|2|1|2|31|0|0|0|2|83075.0|75735.0|62511.0|62179.0|60981.0|4020.0|3000.0|5700.0|0.0|2500.0
14060|60000.0|1|2|2|26|0|0|0|0|40171.0|37274.0|30203.0|30809.0|33323.0|1491.0|2000.0|1092.0|3000.0|1353.0
11848|150000.0|1|1|2|34|2|2|0|0|39815.0|46887.0|45832.0|52968.0|60034.0|8538.0|0.0|8810.0|8942.0|9344.0
27045|400000.0|2|1|1|40|-1|-1|-1|-1|4925.0|4382.0|1240.0|167621.0|3284.0|4403.0|1250.0|168459.0|3301.0|11168.0
18865|60000.0|1|2|1|47|0|0|0|2|30333.0|31835.0|33602.0|38127.0|37382.0|2000.0|2300.0|5100.0|0.0|2000.0
17373|100000.0|2|3|1|43|0|0|0|0|6633.0|3461.0|4471.0|4560.0|4656.0|1064.0|1074.0|163.0|169.0|169.0
10068|20000.0|1|2|1|31|0|0|0|0|19749.0|19469.0|19856.0|19147.0|20369.0|1303.0|690.0|851.0|1700.0|0.0
7367|170000.0|2|3|1|61|-2|-2|-1|-1|0.0|0.0|0.0|200.0|0.0|0.0|0.0|200.0|0.0|0.0
23217|180000.0|1|1|1|37|0|0|0|0|116093.0|99267.0|74324.0|47642.0|37957.0|7038.0|7000.0|6000.0|5000.0|5000.0
22533|110000.0|2|2|2|28|0|0|0|2|107799.0|108464.0|110737.0|114581.0|111219.0|4000.0|4000.0|8500.0|0.0|4000.0
18378|110000.0|1|2|1|30|0|-1|2|2|26000.0|9000.0|63853.0|59308.0|60576.0|1500.0|63853.0|1500.0|2062.0|0.0
5003|60000.0|2|1|2|27|0|0|2|0|20347.0|21669.0|23005.0|22499.0|22873.0|1664.0|2000.0|0.0|900.0|846.0
29181|180000.0|1|1|2|26|-1|-1|-1|0|9500.0|10122.0|770.0|4159.0|4159.0|10122.0|770.0|4159.0|0.0|5243.0
26829|210000.0|1|2|2|37|0|0|0|0|19777.0|20803.0|21816.0|22250.0|22716.0|1350.0|1363.0|797.0|825.0|829.0
14020|300000.0|2|3|1|34|0|0|0|0|275303.0|271952.0|193403.0|187562.0|191069.0|12000.0|7200.0|6500.0|6173.0|5500.0
19813|180000.0|2|1|2|25|0|0|0|0|83515.0|71259.0|66661.0|62770.0|58067.0|3500.0|3000.0|3000.0|2300.0|2400.0
534|160000.0|1|3|2|30|0|0|0|0|175167.0|127848.0|96066.0|93974.0|40170.0|3592.0|7317.0|2312.0|1637.0|1074.0
4679|200000.0|2|3|1|53|0|2|0|0|79074.0|47318.0|21594.0|19067.0|13814.0|3224.0|0.0|8000.0|8000.0|8000.0
20932|150000.0|2|6|1|47|0|0|0|0|90666.0|91721.0|93063.0|92758.0|93876.0|4218.0|4204.0|3296.0|3408.0|3416.0
20314|60000.0|1|1|2|23|0|0|0|0|50778.0|53407.0|19443.0|16597.0|18423.0|5000.0|2000.0|1000.0|2000.0|1000.0
632|220000.0|2|2|2|30|0|0|0|0|30971.0|31277.0|23258.0|4546.0|6470.0|1377.0|8011.0|165.0|2000.0|1000.0
9534|280000.0|1|1|2|31|2|-1|0|-1|9075.0|4641.0|9976.0|17976.0|9477.0|0.0|9976.0|8000.0|9525.0|781.0
29931|110000.0|2|2|2|33|0|0|0|0|106818.0|108730.0|112035.0|48492.0|43413.0|3783.0|6488.0|4850.0|2000.0|6446.0
23450|230000.0|2|1|1|32|-1|-1|-1|-1|0.0|2809.0|4595.0|792.0|3404.0|2809.0|4606.0|792.0|3404.0|0.0
15560|130000.0|2|2|1|52|2|2|0|0|98455.0|103351.0|100724.0|97675.0|102080.0|12700.0|0.0|4000.0|11461.0|0.0
7970|10000.0|2|2|2|28|0|0|0|-1|8893.0|9665.0|9862.0|4854.0|1430.0|1000.0|197.0|1597.0|1430.0|1184.0
4277|150000.0|2|1|1|34|0|0|0|0|130901.0|127985.0|126207.0|126814.0|125640.0|6000.0|5000.0|5000.0|5000.0|5000.0
12569|140000.0|1|3|1|42|0|0|0|0|141168.0|143215.0|61586.0|70626.0|72723.0|6110.0|5000.0|10014.0|5011.0|5005.0
1664|30000.0|2|2|2|21|0|0|0|0|28430.0|29051.0|29265.0|28267.0|28925.0|1802.0|1358.0|1100.0|1151.0|1568.0
22006|140000.0|2|1|2|29|-1|-2|-2|-2|2888.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
12883|140000.0|1|3|1|35|0|-2|-2|-2|138438.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
22175|50000.0|1|1|2|28|0|0|0|0|20413.0|13738.0|6326.0|1452.0|1612.0|1206.0|1000.0|600.0|500.0|1000.0
38|130000.0|1|2|2|28|2|2|0|0|134505.0|135624.0|129959.0|93360.0|90040.0|6200.0|0.0|3500.0|3238.0|3216.0
20667|80000.0|2|3|1|34|2|2|2|0|47586.0|48525.0|49423.0|46132.0|47233.0|2000.0|2000.0|0.0|2000.0|2000.0
24524|80000.0|2|2|1|35|-1|-1|-1|-1|40297.0|6597.0|665.0|10117.0|0.0|6597.0|3465.0|10117.0|0.0|665.0
15272|30000.0|1|2|2|51|3|2|3|2|25855.0|25146.0|26549.0|25849.0|25285.0|0.0|2113.0|0.0|0.0|2191.0
2533|360000.0|2|2|1|34|-1|-1|-2|-2|5866.0|1297.0|0.0|0.0|0.0|1297.0|0.0|0.0|0.0|444.0
18931|310000.0|1|1|2|45|0|0|0|0|278821.0|283847.0|290135.0|293350.0|300623.0|11500.0|11015.0|11000.0|12000.0|23035.0
315|470000.0|2|2|1|35|0|0|0|0|57920.0|59307.0|61500.0|59563.0|57368.0|3000.0|3016.0|2200.0|3000.0|1600.0
26084|50000.0|1|2|1|49|0|0|0|0|8755.0|8684.0|5983.0|4252.0|5034.0|3109.0|2209.0|2000.0|2500.0|3000.0
8945|80000.0|2|3|1|50|2|2|2|0|2502.0|2321.0|4247.0|3914.0|3242.0|0.0|2001.0|4.0|1073.0|23076.0
17108|410000.0|1|1|2|32|0|0|0|0|202511.0|199348.0|201941.0|101962.0|104837.0|9000.0|9000.0|5000.0|5000.0|5000.0
9520|200000.0|2|2|2|43|-2|-2|-2|-2|10000.0|10000.0|10301.0|10000.0|10000.0|10000.0|10301.0|10000.0|10000.0|10000.0
16840|70000.0|1|1|1|42|0|0|0|0|58103.0|68197.0|50756.0|50843.0|46727.0|15000.0|3000.0|2000.0|1840.0|1798.0
27456|130000.0|1|1|2|54|-1|0|0|0|0.0|6244.0|11108.0|11428.0|12233.0|6244.0|5000.0|500.0|1000.0|1000.0
22984|180000.0|2|1|2|28|-1|-1|0|-1|1883.0|651.0|2688.0|1000.0|2253.0|651.0|2688.0|20.0|2253.0|9816.0
6206|300000.0|2|2|1|38|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
14244|130000.0|2|2|1|51|-2|-2|-1|-1|0.0|0.0|0.0|2353.0|0.0|0.0|0.0|2353.0|0.0|0.0
22786|400000.0|1|2|1|40|5|4|3|2|397754.0|389903.0|384981.0|381863.0|359314.0|0.0|0.0|106.0|2281.0|42617.0
2444|140000.0|2|1|1|45|-1|-1|-1|-1|316.0|316.0|316.0|632.0|150.0|316.0|316.0|632.0|150.0|316.0
3126|360000.0|1|1|2|32|-1|-1|-1|-1|389.0|1955.0|5316.0|2265.0|6594.0|1955.0|5316.0|2265.0|6594.0|2974.0
13341|30000.0|1|1|1|57|0|2|3|2|23978.0|26749.0|28085.0|27344.0|26768.0|3478.0|2073.0|0.0|0.0|1129.0
6138|180000.0|1|2|1|36|2|2|2|2|115764.0|117426.0|119000.0|120528.0|123451.0|5000.0|5000.0|5000.0|5000.0|0.0
13620|100000.0|2|2|1|28|0|0|0|2|74739.0|70844.0|63924.0|57326.0|59654.0|3003.0|1910.0|2400.0|3300.0|0.0
17330|30000.0|1|2|1|47|2|0|0|0|29818.0|28966.0|26902.0|25426.0|26799.0|0.0|1030.0|1049.0|5000.0|482.0
13906|500000.0|2|2|1|33|0|0|0|-1|50588.0|32091.0|19615.0|23084.0|4528.0|1408.0|392.0|7000.0|4528.0|22021.0
7405|450000.0|2|2|1|44|0|0|0|0|12254.0|12815.0|17782.0|9074.0|8490.0|5000.0|7000.0|3000.0|2000.0|1626.0
14195|240000.0|2|1|2|26|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
26595|80000.0|1|3|1|38|2|2|-2|-1|2348.0|1260.0|0.0|0.0|16640.0|352.0|0.0|0.0|16640.0|0.0
26368|100000.0|2|2|2|35|-1|-1|-1|0|2691.0|326.0|326.0|652.0|326.0|326.0|326.0|652.0|0.0|326.0
21921|150000.0|2|1|2|26|0|0|0|0|145411.0|132560.0|121003.0|69091.0|55543.0|6612.0|4540.0|2426.0|1854.0|2424.0
6024|50000.0|2|2|2|44|-1|-1|-1|-1|1463.0|1276.0|827.0|105.0|270.0|1276.0|827.0|105.0|270.0|573.0
8480|230000.0|1|2|2|32|0|0|0|0|43435.0|41719.0|38072.0|33802.0|30435.0|1689.0|1046.0|1025.0|928.0|277.0
17741|260000.0|1|2|2|44|0|0|0|0|63497.0|51524.0|52681.0|53852.0|55967.0|2000.0|2000.0|2000.0|3000.0|1681.0
21468|70000.0|2|1|2|24|2|0|0|0|31128.0|24486.0|21879.0|13127.0|14149.0|42.0|3000.0|3000.0|1400.0|2000.0
29801|80000.0|2|3|1|36|0|0|0|0|72922.0|74943.0|75399.0|53373.0|55554.0|5000.0|3000.0|5000.0|3000.0|3000.0
9056|290000.0|1|2|1|44|-2|-2|-2|-2|616.0|640.0|526.0|336.0|527.0|643.0|528.0|337.0|529.0|696.0
12758|80000.0|2|2|2|30|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
28176|420000.0|1|1|2|39|0|0|0|0|390237.0|368259.0|344875.0|338552.0|345971.0|15581.0|13000.0|12000.0|13000.0|12013.0
18311|90000.0|2|2|1|40|2|0|0|0|88337.0|85248.0|86483.0|87765.0|85855.0|0.0|3500.0|3500.0|3500.0|3200.0
